fIndex,fname,label,response,session,t_start,t_end,t_resp,subID,pitch,mfcc,mel,scentroid,harm,intensity,xvec,lang,changeIns
89,./playback/STIMULI/chinese/wavFilesTest/BAC009S0510W0397_BAC009S0510W0268_02_55_nspkrs_1.wav,1,1,TEST,0.0,6.444,7.832999999999999,14,2.238887597184828,24.885780968436485,26.574668174456807,112.05376909368357,1.8348752782390356,2.708115504411282,35.76689458520753,0,2.55
101,./playback/STIMULI/chinese/wavFilesTest/BAC009S0752W0201_BAC009S0752W0194_03_17_nspkrs_1.wav,1,1,TEST,0.0,8.202,8.952,14,25.361689688074392,19.806651076863943,29.972635455079764,43.26787980323763,3.964520887602081,0.25469123627158297,33.250517866823394,0,3.17
39,./playback/STIMULI/chinese/wavFilesTest/BAC009S0091W0409_BAC009S0091W0381_04_56_nspkrs_1.wav,1,1,TEST,0.0,8.978,9.37,14,13.108588806030696,25.094638679081648,26.642363881485387,94.18874560793193,5.5691439139156795,2.9142942675177466,24.76899787623773,0,4.56
88,./playback/STIMULI/chinese/wavFilesTest/BAC009S0422W0435_BAC009S0727W0193_03_00_nspkrs_2.wav,2,2,TEST,0.0,6.447,7.079,14,34.684234392350646,32.889466239749346,35.19069344213773,68.03747653736048,3.4362430126321595,0.3691249744737206,49.94345987683999,0,3.0
44,./playback/STIMULI/chinese/wavFilesTest/BAC009S0110W0303_BAC009S0110W0230_03_54_nspkrs_1.wav,1,1,TEST,0.0,7.449,8.032,14,7.1818467582278345,16.987838711226207,20.389335495343023,33.47133911642027,1.3192473375191565,0.5371624128434576,30.164972107999013,0,3.54
54,./playback/STIMULI/chinese/wavFilesTest/BAC009S0138W0364_BAC009S0138W0356_03_04_nspkrs_1.wav,1,1,TEST,0.0,7.4670000000000005,8.113999999999999,14,42.72385304336683,29.957554084618945,36.34233451180736,21.278342054598625,4.44672036325507,0.18905605404097514,35.76907826548387,0,3.04
27,./playback/STIMULI/chinese/wavFilesTest/BAC009S0070W0447_BAC009S0083W0159_03_98_nspkrs_2.wav,2,2,TEST,0.0,8.714,9.238,14,9.355132016503319,56.77237602934348,57.7809950751741,108.50259531099522,0.8603662426689382,5.140019082086624,48.78830571456192,0,3.98
98,./playback/STIMULI/chinese/wavFilesTest/BAC009S0734W0238_BAC009S0905W0174_04_15_nspkrs_2.wav,2,2,TEST,0.0,8.704,12.651,14,1.7840230112432494,33.17905521704966,34.46763993616706,139.01396464550163,1.4457131282173936,1.7628820126261502,35.32924368561795,0,4.15
104,./playback/STIMULI/chinese/wavFilesTest/BAC009S0901W0384_BAC009S0902W0364_03_81_nspkrs_2.wav,2,1,TEST,0.0,7.962999999999999,8.517999999999999,14,0.29615280007803335,24.67099388083017,26.232812078786424,176.004075899305,2.496103318960712,1.730063099306264,50.63388561216623,0,3.81
92,./playback/STIMULI/chinese/wavFilesTest/BAC009S0601W0275_BAC009S0716W0469_03_73_nspkrs_2.wav,2,2,TEST,0.0,7.949,8.437000000000001,14,4.074982251522883,34.45562389828538,39.53923310156956,22.801912522791326,1.2424947116006706,3.1089348324550343,55.79265684086504,0,3.73
5,./playback/STIMULI/chinese/wavFilesTest/BAC009S0019W0426_BAC009S0733W0302_02_75_nspkrs_2.wav,2,2,TEST,0.0,6.697,7.075,14,1.6688376245463985,29.22216282089647,30.5344285930277,3.4091653725081983,0.558550499096274,0.5207848044607317,61.03872804082885,0,2.75
85,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0352_BAC009S0347W0314_03_13_nspkrs_1.wav,1,1,TEST,0.0,6.207000000000001,6.82,14,14.538041908382326,18.441432046831874,22.83598264994238,37.427741519309166,2.539277936072711,2.7538179224868884,37.67967190844557,0,3.13
61,./playback/STIMULI/chinese/wavFilesTest/BAC009S0167W0471_BAC009S0660W0299_04_90_nspkrs_2.wav,2,1,TEST,0.0,10.253,11.452,14,3.7092408562971,12.934479989913848,17.29730840892941,109.73839020733266,1.277673984953191,0.1849534197933309,32.49200617009856,0,4.9
62,./playback/STIMULI/chinese/wavFilesTest/BAC009S0184W0225_BAC009S0660W0219_03_92_nspkrs_2.wav,2,2,TEST,0.0,8.198,8.711,14,2.5995293404950246,40.80715744497643,42.17276187398624,357.66276560210474,3.4810010033094105,5.982830808348666,37.055100176481815,0,3.92
15,./playback/STIMULI/chinese/wavFilesTest/BAC009S0046W0243_BAC009S0102W0212_03_56_nspkrs_2.wav,2,1,TEST,0.0,7.441,8.185,14,3.5047572481865927,23.900738494955764,26.144663444786183,100.74582543894905,1.9876004756755776,0.02177863568455507,55.11657945195555,0,3.56
48,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0178_BAC009S0122W0348_04_55_nspkrs_2.wav,2,2,TEST,0.0,7.943,9.952,14,21.93089271016558,38.65507373465617,39.529229498252114,98.39831979524712,4.565725194461418,3.0561670297281296,42.13416108479039,0,4.55
87,./playback/STIMULI/chinese/wavFilesTest/BAC009S0356W0160_BAC009S0511W0405_04_50_nspkrs_2.wav,2,2,TEST,0.0,9.458,9.494,14,15.140513113635393,37.837137524833956,42.02967553326863,7.87894656365836,1.5026726962100128,2.156003278233328,39.71273628977048,0,4.5
38,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0373_BAC009S0090W0327_03_45_nspkrs_1.wav,1,1,TEST,0.0,8.193,9.267000000000001,14,2.4551329087126987,8.887981140705161,10.652860681246139,17.506271610487488,1.9174363625314381,0.2688465210243862,28.468503362500165,0,3.45
73,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0307_BAC009S0352W0139_03_22_nspkrs_2.wav,2,1,TEST,0.0,8.453,8.924,14,10.823290194892195,26.622768397893104,28.944242012322615,123.24188570816716,0.9381749097754195,1.5836902657100467,39.736425124921276,0,3.22
11,./playback/STIMULI/chinese/wavFilesTest/BAC009S0038W0122_BAC009S0718W0357_03_53_nspkrs_2.wav,2,2,TEST,0.0,7.4510000000000005,7.949,14,0.3783375347162803,31.856947697848092,33.52045173906186,164.41980073212676,3.2927426228788192,2.9084737716680706,43.775548888715086,0,3.53
26,./playback/STIMULI/chinese/wavFilesTest/BAC009S0068W0324_BAC009S0906W0357_04_27_nspkrs_2.wav,2,1,TEST,0.0,7.443,7.928999999999999,14,14.712300878272103,30.570498304622763,31.567123761654983,107.78432119734691,2.292811179731067,1.1346051843516705,58.557152905267486,0,4.27
79,./playback/STIMULI/chinese/wavFilesTest/BAC009S0247W0341_BAC009S0247W0268_02_54_nspkrs_1.wav,1,1,TEST,0.0,6.945,9.071,14,11.33027045550206,24.95596022294744,25.559940152328437,1.476523502256498,0.45565371598803495,4.265890852700082,29.54113815798131,0,2.54
19,./playback/STIMULI/chinese/wavFilesTest/BAC009S0052W0186_BAC009S0084W0412_03_80_nspkrs_2.wav,2,2,TEST,0.0,6.7139999999999995,7.345,14,10.377835586584396,26.83754200726056,28.804985176781468,154.20431504399562,4.115481937070328,2.0367644935155482,40.7146749296763,0,3.8
16,./playback/STIMULI/chinese/wavFilesTest/BAC009S0049W0316_BAC009S0049W0136_03_24_nspkrs_1.wav,1,1,TEST,0.0,6.439,6.959,14,18.338331694475457,24.83951315090181,26.142725267837427,90.68709085900417,1.0327424792998698,0.4947049558855525,34.14307036532262,0,3.24
90,./playback/STIMULI/chinese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav,1,1,TEST,0.0,6.7010000000000005,7.098,14,0.1330954219534135,28.292196624782644,29.444932497572765,58.85679691279438,3.4103089789950314,2.870007971399758,32.13290672250538,0,2.87
80,./playback/STIMULI/chinese/wavFilesTest/BAC009S0249W0357_BAC009S0249W0241_03_63_nspkrs_1.wav,1,1,TEST,0.0,7.693,8.2,14,9.679268456789913,21.133510478223393,22.027401069364608,116.81029258963065,1.3387909773038036,3.2919997556346487,34.58077043767511,0,3.63
45,./playback/STIMULI/chinese/wavFilesTest/BAC009S0112W0207_BAC009S0734W0409_02_53_nspkrs_2.wav,2,1,TEST,0.0,5.441,6.81,14,1.6952387605428498,44.49447917882309,45.74400689171846,11.257437368238357,0.20328520186495247,2.518085877896013,46.40762207976565,0,2.53
36,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0349_BAC009S0089W0154_04_16_nspkrs_1.wav,1,1,TEST,0.0,7.202000000000001,7.727,14,13.173362724231794,29.878892217947666,31.774409071763642,18.39123086897746,0.3037616070058835,3.277820980589439,28.232919936294657,0,4.16
42,./playback/STIMULI/chinese/wavFilesTest/BAC009S0095W0359_BAC009S0916W0408_04_44_nspkrs_2.wav,2,2,TEST,0.0,9.214,9.977,14,5.410680332690092,40.93549993657436,42.36941474008136,2.163260689478875,2.477870583936033,0.21551620341043076,44.274919451479114,0,4.44
93,./playback/STIMULI/chinese/wavFilesTest/BAC009S0661W0448_BAC009S0661W0338_03_86_nspkrs_1.wav,1,1,TEST,0.0,6.947,7.151,14,10.277153857802034,39.92846172591276,40.460717709095356,90.76514217719142,3.8762001343448222,2.3841470540731677,36.79965212601267,0,3.86
75,./playback/STIMULI/chinese/wavFilesTest/BAC009S0214W0262_BAC009S0757W0439_03_23_nspkrs_2.wav,2,2,TEST,0.0,7.949,8.513,14,20.319201717588726,44.661850132585634,47.401622455522755,372.9767661416464,0.9463161896994237,1.4414840753451017,42.33810458956299,0,3.23
100,./playback/STIMULI/chinese/wavFilesTest/BAC009S0743W0407_BAC009S0743W0382_02_56_nspkrs_1.wav,1,1,TEST,0.0,6.4479999999999995,7.587999999999999,14,3.667108239524538,13.625437095490495,17.66931990873678,66.78150855066815,1.1032135992087166,2.254204913222381,37.253779716265484,0,2.56
29,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0461_BAC009S0071W0413_03_17_nspkrs_1.wav,1,1,TEST,0.0,6.2,6.837999999999999,14,13.211760472016636,45.892363509137525,46.05544145222156,91.32198425121527,1.832326648655691,1.170898469236306,37.5069062622954,0,3.17
34,./playback/STIMULI/chinese/wavFilesTest/BAC009S0085W0438_BAC009S0119W0152_03_70_nspkrs_2.wav,2,2,TEST,0.0,7.696000000000001,8.276,14,8.110737045932979,43.16564466234385,44.1506274137632,277.1613942836369,4.283528306006829,2.024580162895191,55.54256309316928,0,3.7
37,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav,2,2,TEST,0.0,10.208,12.823,14,4.661510099441671,21.797942726670332,23.62966575918925,9.88189230628717,1.1232866651262619,0.13175868548155734,37.38936786404585,0,4.92
52,./playback/STIMULI/chinese/wavFilesTest/BAC009S0130W0243_BAC009S0230W0296_02_78_nspkrs_2.wav,2,2,TEST,0.0,5.934,6.617999999999999,14,12.944616817064173,35.93261353011191,39.876686257271295,331.83839889501036,1.2071574414783246,3.6952229991245247,52.79589885382871,0,2.78
103,./playback/STIMULI/chinese/wavFilesTest/BAC009S0901W0266_BAC009S0901W0192_02_88_nspkrs_1.wav,1,1,TEST,0.0,6.443,6.821000000000001,14,32.52787790799283,39.283408142089115,40.380730595066666,238.89253635770928,3.023073530202028,1.044413991902573,35.18097802324256,0,2.88
72,./playback/STIMULI/chinese/wavFilesTest/BAC009S0203W0326_BAC009S0665W0433_04_17_nspkrs_2.wav,2,2,TEST,0.0,8.706,9.387,14,14.734245560568638,35.56778143618674,38.74390080186087,158.9363484833745,3.650524615589811,7.257371654013966,30.489872586995624,0,4.17
49,./playback/STIMULI/chinese/wavFilesTest/BAC009S0121W0415_BAC009S0121W0371_03_27_nspkrs_1.wav,1,1,TEST,0.0,7.447,7.984,14,19.91540871802769,18.549941884508307,19.413395332057032,119.92049276093505,1.6531963445307145,3.4166402859882794,32.4520479607572,0,3.27
35,./playback/STIMULI/chinese/wavFilesTest/BAC009S0089W0196_BAC009S0705W0255_04_30_nspkrs_2.wav,2,2,TEST,0.0,7.956,8.392999999999999,14,7.011761318110672,18.52482222910993,19.386167164218374,144.03575738693507,2.2080807478931703,0.1234432953215645,51.20181019613288,0,4.3
65,./playback/STIMULI/chinese/wavFilesTest/BAC009S0191W0224_BAC009S0745W0306_04_33_nspkrs_2.wav,2,2,TEST,0.0,8.947000000000001,9.521,14,1.8389765926760901,18.43504078931376,20.613795782439723,129.99175832592255,1.10189045927169,0.013643654143223216,43.37238735267917,0,4.33
18,./playback/STIMULI/chinese/wavFilesTest/BAC009S0050W0308_BAC009S0050W0275_04_85_nspkrs_1.wav,1,1,TEST,0.0,8.464,9.096,14,8.546695934302619,17.957006053413227,19.057267537285703,121.49085554057376,1.0582477053113841,1.912685056006751,36.90952043428069,0,4.85
41,./playback/STIMULI/chinese/wavFilesTest/BAC009S0093W0203_BAC009S0106W0233_03_05_nspkrs_2.wav,2,2,TEST,0.0,6.461,8.458,14,12.696084392243733,31.59181066975004,32.80855309741198,60.574129898586705,2.3479011987107583,2.2959008972242714,47.971783715506426,0,3.05
63,./playback/STIMULI/chinese/wavFilesTest/BAC009S0185W0372_BAC009S0185W0370_03_82_nspkrs_1.wav,1,1,TEST,0.0,7.196000000000001,7.733,14,56.67504778532546,44.128246075005265,53.937226520134196,272.51978926890615,6.016915027573246,3.973707128518768,36.80663791057303,0,3.82
59,./playback/STIMULI/chinese/wavFilesTest/BAC009S0153W0169_BAC009S0230W0205_03_06_nspkrs_2.wav,2,2,TEST,0.0,6.442,6.821000000000001,14,1.215219144106527,43.99978465711172,45.14776226350713,121.25631172063652,0.29488497865401087,1.7862642707984406,41.87993763792542,0,3.06
57,./playback/STIMULI/chinese/wavFilesTest/BAC009S0147W0304_BAC009S0223W0353_04_73_nspkrs_2.wav,2,2,TEST,0.0,8.201,8.593,14,3.990418716928417,27.248367915822236,35.697095157732235,48.34650663529311,7.4811408155425205,0.688933358053589,42.25291119702606,0,4.73
64,./playback/STIMULI/chinese/wavFilesTest/BAC009S0187W0335_BAC009S0203W0176_04_71_nspkrs_2.wav,2,2,TEST,0.0,8.46,9.133,14,5.242128314980789,36.87937206079669,40.43711657587954,137.5942700240144,1.3547577899974108,1.146963299566707,36.3485272461837,0,4.71
71,./playback/STIMULI/chinese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST,0.0,6.211,6.787000000000001,14,17.074302722710115,33.261897846103054,35.16989955180013,147.4385973256915,8.14927707476002,1.4447670393713565,31.876964252973977,0,3.23
22,./playback/STIMULI/chinese/wavFilesTest/BAC009S0064W0121_BAC009S0108W0160_03_62_nspkrs_2.wav,2,2,TEST,0.0,7.952999999999999,8.407,14,0.26044489131489,17.577181660665772,21.053585579812832,27.80154351262638,0.6918958361987215,2.128282808630132,34.12290364607102,0,3.62
10,./playback/STIMULI/chinese/wavFilesTest/BAC009S0037W0398_BAC009S0037W0309_03_07_nspkrs_1.wav,1,1,TEST,0.0,5.95,6.895,14,0.8477878537332799,34.143805586869995,34.705981991844695,22.369341553423965,1.867454860906422,0.07633741604887234,36.51343330060962,0,3.07
67,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0174_BAC009S0204W0372_04_52_nspkrs_2.wav,2,1,TEST,0.0,9.457,10.602,14,5.246838409371264,34.80615271067633,37.43171096829123,26.959698140435535,1.1336383412258186,1.8493248128991127,46.3327204936159,0,4.52
24,./playback/STIMULI/chinese/wavFilesTest/BAC009S0065W0350_BAC009S0065W0123_03_54_nspkrs_1.wav,1,2,TEST,0.0,6.952000000000001,7.332000000000001,14,15.058430375249657,13.579642763993418,14.660615897168638,103.1148048474173,1.217405550195254,1.9785786154986056,33.93028836134766,0,3.54
47,./playback/STIMULI/chinese/wavFilesTest/BAC009S0120W0135_BAC009S0252W0194_04_06_nspkrs_2.wav,2,2,TEST,0.0,8.464,8.78,14,4.339574797148231,25.056062912482624,27.122101835165875,15.556218635944731,0.7489835588719664,0.681485304574224,61.69301324807568,0,4.06
30,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav,2,2,TEST,0.0,7.707000000000001,7.707000000000001,14,11.041651687457076,28.33526126620537,30.88491927701513,85.6510065734156,1.8018216172454746,5.660943241057311,43.23992032117389,0,3.65
102,./playback/STIMULI/chinese/wavFilesTest/BAC009S0759W0192_BAC009S0763W0147_04_14_nspkrs_2.wav,2,1,TEST,0.0,8.703,8.939,14,10.348298926526581,38.91063002916754,39.957327305704155,182.78674365278488,1.477765215762366,0.8833993039532402,40.950165813686795,0,4.14
23,./playback/STIMULI/chinese/wavFilesTest/BAC009S0064W0353_BAC009S0064W0267_03_02_nspkrs_1.wav,1,1,TEST,0.0,7.9510000000000005,8.571,14,1.526729660103868,21.67054043932044,22.098153398523227,213.6981933569686,0.34189052404950626,0.3927268045853509,31.215648188521165,0,3.02
105,./playback/STIMULI/chinese/wavFilesTest/BAC009S0902W0425_BAC009S0902W0208_03_61_nspkrs_1.wav,1,1,TEST,0.0,8.447000000000001,8.83,14,9.82709785453244,26.107468997101265,27.02231817270935,61.36650527551069,0.40545322426721064,2.376092788895562,31.486366113278606,0,3.61
33,./playback/STIMULI/chinese/wavFilesTest/BAC009S0083W0424_BAC009S0083W0264_03_65_nspkrs_1.wav,1,1,TEST,0.0,7.191,7.76,14,13.949551125570977,10.800893751145901,14.64789853956354,43.988065038693094,1.204554260180494,0.5738074514396772,28.740023338025228,0,3.65
51,./playback/STIMULI/chinese/wavFilesTest/BAC009S0128W0416_BAC009S0128W0353_02_59_nspkrs_1.wav,1,1,TEST,0.0,7.196000000000001,8.455,14,0.9489970156377581,13.286366208594634,15.880133753790703,37.932668795320296,1.690314328036175,0.24908799112540692,33.67973798485848,0,2.59
76,./playback/STIMULI/chinese/wavFilesTest/BAC009S0221W0390_BAC009S0221W0360_02_68_nspkrs_1.wav,1,1,TEST,0.0,5.94,6.691,14,11.689819391468802,23.629872696861877,26.559549667356812,34.774141108911294,2.8409469904277422,2.415624051616902,36.556727891494354,0,2.68
28,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0167_BAC009S0083W0402_04_61_nspkrs_2.wav,2,1,TEST,0.0,8.204,8.782,14,10.039327860864404,32.95843266419333,33.917217676730445,93.01605231532926,2.382421562655189,3.468910644774539,48.099534413900535,0,4.61
69,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0310_BAC009S0744W0178_03_45_nspkrs_2.wav,2,2,TEST,0.0,7.207000000000001,7.736000000000001,14,13.355154840133025,26.027558183995005,30.65311485396447,89.8693335447968,0.19900175259984287,0.08671342312548802,35.8942097521852,0,3.45
20,./playback/STIMULI/chinese/wavFilesTest/BAC009S0059W0167_BAC009S0117W0410_03_10_nspkrs_2.wav,2,2,TEST,0.0,6.709,7.327000000000001,14,4.5985301637261955,22.471080160351452,25.76473771407162,91.53770985899888,0.6378671446578608,1.1418182246987527,50.74729455884636,0,3.1
81,./playback/STIMULI/chinese/wavFilesTest/BAC009S0250W0193_BAC009S0715W0430_03_12_nspkrs_2.wav,2,1,TEST,0.0,6.702000000000001,7.894,14,2.8140037684578942,34.983087698989245,35.997575793248124,58.13012254869801,0.8982520226671014,0.18838623422917067,43.245963395189044,0,3.12
12,./playback/STIMULI/chinese/wavFilesTest/BAC009S0039W0369_BAC009S0058W0344_04_43_nspkrs_2.wav,2,2,TEST,0.0,7.6979999999999995,8.244,14,7.023952250179917,24.456439552895,25.881788412835302,8.009874687467743,2.387671243351809,0.7409667479294768,44.29197409859701,0,4.43
96,./playback/STIMULI/chinese/wavFilesTest/BAC009S0729W0483_BAC009S0729W0320_04_55_nspkrs_1.wav,1,1,TEST,0.0,7.7,8.152000000000001,14,14.740259083424064,17.533060971647238,18.577944901357306,100.25903497878937,0.937738598263663,0.56539187766775,29.18490418777087,0,4.55
55,./playback/STIMULI/chinese/wavFilesTest/BAC009S0140W0424_BAC009S0140W0359_03_13_nspkrs_1.wav,1,2,TEST,0.0,7.4510000000000005,7.95,14,9.559565685744843,21.698286208814626,23.73585726858619,65.76110074539724,1.4968550406617585,1.0728366368859952,39.178099805528156,0,3.13
40,./playback/STIMULI/chinese/wavFilesTest/BAC009S0092W0416_BAC009S0092W0154_04_81_nspkrs_1.wav,1,1,TEST,0.0,7.945,10.061,14,1.488605988750848,25.533339616796013,26.156697290445788,49.73250036935258,3.348414168501753,0.06338667174905765,34.18549631438452,0,4.81
78,./playback/STIMULI/chinese/wavFilesTest/BAC009S0242W0494_BAC009S0242W0152_04_77_nspkrs_1.wav,1,1,TEST,0.0,8.704,9.311,14,13.499378028469096,27.043057339271616,29.919701328023145,230.6747781673381,1.943882474949298,1.0147303525935314,37.3172561882188,0,4.77
82,./playback/STIMULI/chinese/wavFilesTest/BAC009S0339W0421_BAC009S0339W0196_03_63_nspkrs_1.wav,1,1,TEST,0.0,7.954,9.084,14,29.103566448531865,27.906117401562035,30.962635447497153,159.7472177254341,1.7632564181555246,4.52417124107177,36.36733649707682,0,3.63
86,./playback/STIMULI/chinese/wavFilesTest/BAC009S0350W0164_BAC009S0513W0149_03_50_nspkrs_2.wav,2,2,TEST,0.0,7.4670000000000005,9.137,14,12.315402965166669,16.884890235921684,21.159222634074453,73.28389889427888,1.6916724485063348,0.122090086296609,47.934654703675434,0,3.5
25,./playback/STIMULI/chinese/wavFilesTest/BAC009S0067W0365_BAC009S0067W0250_02_77_nspkrs_1.wav,1,1,TEST,0.0,6.206,6.856,14,15.785932142493564,21.731479605509872,22.043506472918047,96.19027774813009,1.1979025381444632,1.3666555789770172,32.224803998503816,0,2.77
83,./playback/STIMULI/chinese/wavFilesTest/BAC009S0342W0169_BAC009S0342W0129_03_49_nspkrs_1.wav,1,1,TEST,0.0,6.95,7.4670000000000005,14,11.594473469494972,23.634577070468495,32.21001007678823,11.589208935072804,0.8270017983226445,0.35931407803970217,33.46936778911836,0,3.49
43,./playback/STIMULI/chinese/wavFilesTest/BAC009S0108W0444_BAC009S0108W0334_02_99_nspkrs_1.wav,1,1,TEST,0.0,7.4479999999999995,7.995,14,7.409390303869088,14.732006633952441,15.689314924439419,2.5317311268468075,1.1718283322494916,1.139801363358444,35.564605224602516,0,2.99
95,./playback/STIMULI/chinese/wavFilesTest/BAC009S0722W0155_BAC009S0734W0159_04_82_nspkrs_2.wav,2,2,TEST,0.0,8.206,9.132,14,19.059508669896545,48.979638273886415,50.687212264221024,126.15884394860541,2.0774303459908054,3.3443618662303862,45.07906280083319,0,4.82
106,./playback/STIMULI/chinese/wavFilesTest/BAC009S0916W0467_BAC009S0916W0386_03_18_nspkrs_1.wav,1,1,TEST,0.0,6.442,6.872999999999999,14,9.95481887478789,29.719494012042485,30.850074938068403,77.32621998458137,1.382288298198855,0.8886536467100115,34.26138593504712,0,3.18
74,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav,1,1,TEST,0.0,7.712000000000001,8.145,14,14.729660503653264,32.39179754182476,35.73498714635924,193.81395436495677,3.3352361529569166,2.369302093155582,36.32738734979392,0,2.63
58,./playback/STIMULI/chinese/wavFilesTest/BAC009S0149W0322_BAC009S0510W0446_04_32_nspkrs_2.wav,2,1,TEST,0.0,8.952,10.290999999999999,14,3.196731250087737,24.403627800237516,26.24771124379707,12.258264820163902,1.5284978103147484,2.1013217367085417,42.837870295170696,0,4.32
32,./playback/STIMULI/chinese/wavFilesTest/BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav,2,2,TEST,0.0,5.94,6.422000000000001,14,13.580959959564325,30.85798036148776,32.20968275026817,61.810183500782955,4.645162496701134,0.9080890154693577,62.517194591080404,0,2.8
68,./playback/STIMULI/chinese/wavFilesTest/BAC009S0195W0418_BAC009S0195W0360_03_84_nspkrs_1.wav,1,1,TEST,0.0,7.204,7.657,14,6.698808067622309,25.53359465759342,30.509862513653957,180.28175763728632,0.8400687585935387,1.171605591467241,32.23968995352012,0,3.84
21,./playback/STIMULI/chinese/wavFilesTest/BAC009S0060W0354_BAC009S0714W0158_03_64_nspkrs_2.wav,2,2,TEST,0.0,7.7,8.061,14,9.289232317893394,34.23701918153973,35.84225468074894,195.11012024085318,1.5563857558152314,1.6851956397030818,60.20019852603935,0,3.64
13,./playback/STIMULI/chinese/wavFilesTest/BAC009S0039W0451_BAC009S0039W0210_04_62_nspkrs_1.wav,1,1,TEST,0.0,7.954,8.443,14,0.3203774183182304,23.783019216985874,25.266423767098644,98.25531578086003,0.49536194444098225,1.2469045223988928,30.932636649261557,0,4.62
17,./playback/STIMULI/chinese/wavFilesTest/BAC009S0050W0290_BAC009S0078W0244_04_21_nspkrs_2.wav,2,2,TEST,0.0,8.724,9.171,14,0.6915442058072472,17.51812451693341,20.327143893339844,24.577871315479456,3.2029502380388504,0.6343225391886875,38.433673718937996,0,4.21
53,./playback/STIMULI/chinese/wavFilesTest/BAC009S0131W0134_BAC009S0198W0373_03_08_nspkrs_2.wav,2,2,TEST,0.0,8.205,8.697000000000001,14,4.348191973527065,40.323443962055585,42.471693544617295,227.74625021057375,1.0033271367243604,0.3292938470786311,57.658610163434794,0,3.08
66,./playback/STIMULI/chinese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav,1,1,TEST,0.0,8.197000000000001,8.574,14,2.4012147632085146,17.707310765532803,20.354282810116068,8.695420313024556,1.4402249211723959,2.1925486742932208,32.1269039363772,0,4.71
70,./playback/STIMULI/chinese/wavFilesTest/BAC009S0197W0428_BAC009S0197W0146_03_55_nspkrs_1.wav,1,2,TEST,0.0,6.705,7.337000000000001,14,6.1972416134178445,34.14366600469378,38.24054061304483,223.31945801013762,4.077404952548175,0.5152155075314653,44.66641480839067,0,3.55
91,./playback/STIMULI/chinese/wavFilesTest/BAC009S0599W0369_BAC009S0599W0145_03_02_nspkrs_1.wav,1,1,TEST,0.0,8.192,8.493,14,4.410498384272614,28.470038527413024,29.44987411409563,22.144225325581317,0.6604920217887429,1.1300667319978572,25.990682570374567,0,3.02
50,./playback/STIMULI/chinese/wavFilesTest/BAC009S0125W0128_BAC009S0170W0274_02_88_nspkrs_2.wav,2,1,TEST,0.0,7.455,7.91,14,16.748966109981893,30.73470789747174,35.505960363955246,87.98096778047739,2.198760963456886,0.07582244246376035,44.634012006895325,0,2.88
84,./playback/STIMULI/chinese/wavFilesTest/BAC009S0347W0130_BAC009S0761W0231_04_92_nspkrs_2.wav,2,2,TEST,0.0,10.211,10.652000000000001,14,18.118120429482587,31.223515551094682,34.26417885596459,113.86594967228922,0.33199932515134556,2.5830982692290547,28.661680128468415,0,4.92
60,./playback/STIMULI/chinese/wavFilesTest/BAC009S0167W0400_BAC009S0167W0388_02_72_nspkrs_1.wav,1,1,TEST,0.0,6.942,8.49,14,20.032631465030107,15.416757760266545,21.34494815639038,74.96125674301976,1.9128792256739082,0.9903594836919325,34.42213043909545,0,2.72
31,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0461_BAC009S0072W0126_04_38_nspkrs_1.wav,1,1,TEST,0.0,8.208,8.984,14,10.303836629993015,30.817145929315686,32.91431116117278,33.740707017156694,0.8241157416392078,0.3979096245263207,30.515500690007507,0,4.38
7,./playback/STIMULI/english/wavFilesTest/1093-132891-0112_7395-89882-0032_03_45_nspkrs_2.wav,2,2,TRAIN,0.0,8.58,10.357999999999999,14,3.109000477036574,35.939603568802944,37.90496289565433,252.40195678092712,5.689750317653383,3.837683674728183,0.0,1,3.45
4,./playback/STIMULI/english/wavFilesTest/1081-125237-0096_1081-125237-0009_02_92_nspkrs_1.wav,1,1,TRAIN,0.0,5.942,7.456,14,3.763099537161594,35.802490348166025,36.958006784115874,116.60561328822718,1.1580928207775685,0.48429382817202793,0.0,1,2.92
