fIndex,fname,label,response,session,t_start,t_end,t_resp,subID,pitch,mfcc,mel,scentroid,harm,intensity,xvec,lang,changeIns,RT,incorrect
3,./playback/STIMULI/chinese/wavFilesTest/BAC009S0010W0452_BAC009S0010W0203_02_94_nspkrs_1.wav,1,1,TRAIN,0.0,5.795,6.126,19,1.1584252692387054,38.961851302782506,39.869455010882966,115.11010926205358,1.3815433209272028,0.5784511134237249,0.0,0,2.94,0.3310000000000004,0
79,./playback/STIMULI/chinese/wavFilesTest/BAC009S0247W0341_BAC009S0247W0268_02_54_nspkrs_1.wav,1,1,TEST,0.0,6.653,7.292999999999998,19,11.33027045550206,24.95596022294744,25.559940152328444,1.476523502256498,0.455653715988035,4.265890852700082,29.541138157981308,0,2.54,0.6399999999999988,0
56,./playback/STIMULI/chinese/wavFilesTest/BAC009S0141W0417_BAC009S0141W0289_02_99_nspkrs_1.wav,1,1,TEST,0.0,7.865,8.226,19,27.096964946079375,21.35084917306881,26.94752917296281,154.45529489590626,2.9057454129655493,0.8238822284432814,34.80351075166472,0,2.99,0.36100000000000065,0
74,./playback/STIMULI/chinese/wavFilesTest/BAC009S0210W0338_BAC009S0210W0209_02_63_nspkrs_1.wav,1,2,TEST,0.0,7.374,7.539,19,14.729660503653266,32.39179754182476,35.734987146359245,193.81395436495683,3.335236152956917,2.369302093155582,36.32738734979392,0,2.63,0.16500000000000004,1
66,./playback/STIMULI/chinese/wavFilesTest/BAC009S0194W0331_BAC009S0194W0185_04_71_nspkrs_1.wav,1,1,TEST,0.0,7.818,8.163,19,2.4012147632085146,17.707310765532803,20.354282810116068,8.695420313024556,1.440224921172396,2.1925486742932208,32.126903936377204,0,4.71,0.34500000000000064,0
22,./playback/STIMULI/chinese/wavFilesTest/BAC009S0064W0121_BAC009S0108W0160_03_62_nspkrs_2.wav,2,1,TEST,0.0,7.697999999999999,7.697999999999999,19,0.26044489131489,17.577181660665776,21.053585579812832,27.80154351262638,0.6918958361987215,2.1282828086301318,34.122903646071016,0,3.62,0.0,1
71,./playback/STIMULI/chinese/wavFilesTest/BAC009S0202W0408_BAC009S0202W0238_03_23_nspkrs_1.wav,1,1,TEST,0.0,5.864,6.397,19,17.074302722710115,33.261897846103054,35.16989955180013,147.43859732569152,8.14927707476002,1.4447670393713563,31.876964252973977,0,3.23,0.5330000000000004,0
59,./playback/STIMULI/chinese/wavFilesTest/BAC009S0153W0169_BAC009S0230W0205_03_06_nspkrs_2.wav,2,2,TEST,0.0,6.186,7.295,19,1.2152191441065272,43.99978465711172,45.14776226350714,121.25631172063652,0.2948849786540109,1.7862642707984406,41.87993763792542,0,3.06,1.109,0
97,./playback/STIMULI/chinese/wavFilesTest/BAC009S0733W0439_BAC009S0733W0401_02_67_nspkrs_1.wav,1,2,TEST,0.0,7.1720000000000015,7.523,19,11.496633662481171,28.58728739293751,29.680855140266786,136.6248177580129,1.0388072592227342,2.5851038756004385,43.35618473784809,0,2.67,0.3509999999999982,1
80,./playback/STIMULI/chinese/wavFilesTest/BAC009S0249W0357_BAC009S0249W0241_03_63_nspkrs_1.wav,1,1,TEST,0.0,7.372999999999998,7.621,19,9.679268456789911,21.133510478223396,22.02740106936461,116.81029258963065,1.3387909773038036,3.2919997556346487,34.580770437675106,0,3.63,0.248000000000002,0
32,./playback/STIMULI/chinese/wavFilesTest/BAC009S0076W0478_BAC009S0252W0422_02_80_nspkrs_2.wav,2,2,TEST,0.0,5.684,5.684,19,13.580959959564323,30.857980361487762,32.20968275026817,61.810183500782955,4.645162496701134,0.9080890154693576,62.5171945910804,0,2.8,0.0,0
30,./playback/STIMULI/chinese/wavFilesTest/BAC009S0072W0368_BAC009S0121W0189_03_65_nspkrs_2.wav,2,2,TEST,0.0,7.397,7.558,19,11.041651687457074,28.33526126620537,30.88491927701513,85.6510065734156,1.8018216172454744,5.6609432410573115,43.23992032117389,0,3.65,0.1609999999999996,0
28,./playback/STIMULI/chinese/wavFilesTest/BAC009S0071W0167_BAC009S0083W0402_04_61_nspkrs_2.wav,2,1,TEST,0.0,7.768,8.234,19,10.039327860864404,32.95843266419333,33.917217676730445,93.01605231532926,2.382421562655189,3.4689106447745384,48.099534413900535,0,4.61,0.4660000000000002,1
87,./playback/STIMULI/chinese/wavFilesTest/BAC009S0356W0160_BAC009S0511W0405_04_50_nspkrs_2.wav,2,2,TEST,0.0,9.066,9.489,19,15.140513113635393,37.83713752483396,42.02967553326863,7.87894656365836,1.5026726962100128,2.156003278233328,39.712736289770476,0,4.5,0.42300000000000004,0
101,./playback/STIMULI/chinese/wavFilesTest/BAC009S0752W0201_BAC009S0752W0194_03_17_nspkrs_1.wav,1,1,TEST,0.0,7.974,8.347000000000001,19,25.36168968807439,19.806651076863943,29.972635455079764,43.267879803237626,3.9645208876020814,0.25469123627158297,33.250517866823394,0,3.17,0.3730000000000011,0
37,./playback/STIMULI/chinese/wavFilesTest/BAC009S0090W0286_BAC009S0109W0462_04_92_nspkrs_2.wav,2,2,TEST,0.0,9.904,9.912,19,4.661510099441671,21.79794272667033,23.629665759189248,9.881892306287169,1.123286665126262,0.13175868548155736,37.38936786404585,0,4.92,0.008000000000000895,0
4,./playback/STIMULI/chinese/wavFilesTest/BAC009S0012W0137_BAC009S0052W0186_03_80_nspkrs_2.wav,2,2,TEST,0.0,7.672999999999999,7.9929999999999986,19,0.6056201695250394,26.651700953297876,30.099504871760306,8.541811367839388,1.5220811964249812,3.6423888468674193,47.677709530704476,0,3.8,0.3199999999999994,0
90,./playback/STIMULI/chinese/wavFilesTest/BAC009S0517W0412_BAC009S0517W0305_02_87_nspkrs_1.wav,1,1,TEST,0.0,6.348,6.599,19,0.1330954219534135,28.292196624782644,29.444932497572765,58.85679691279438,3.4103089789950314,2.8700079713997586,32.13290672250538,0,2.87,0.25100000000000033,0
45,./playback/STIMULI/chinese/wavFilesTest/BAC009S0112W0207_BAC009S0734W0409_02_53_nspkrs_2.wav,2,1,TEST,0.0,5.122000000000001,5.3820000000000014,19,1.6952387605428498,44.49447917882309,45.74400689171846,11.257437368238357,0.20328520186495247,2.5180858778960133,46.407622079765645,0,2.53,0.2600000000000007,1
